sku_id,product_url,claim_type,source_excerpt,decision,decision_reason,observed_at
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,materials,"Made with eco materials and thoughtful packaging for a greener, lasting future.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,materials,Safe & Certified Material,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,materials,"Solid Wood and MDF (Medium Density Fiber) are used to make the Structure. All the Materials & Paints are strict to the Toys Safety Standards ASTM/CE in USA and EN71 CE in Europa. Besides, the Edges are Round Polished to Prevent Injury.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,materials,Materials,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,materials,"Plywood, solid wood",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,materials,Avoid direct sunlight and excessive moisture to maintain the wood finish.,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,safety,"FSC-certified wood and non-toxic finishes. Tested to CPC, ASTM, EN71 standards.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,safety,ASTM,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,safety,"The weight limit of our step stool is 110 lbs ,Step stools safely bring your child to counter height and allow them to explore their curiosity. They are happy to participate in cooking, cleaning, and it is easy for parents to teach their children everyday skil",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,safety,The children's tower with a large standing area and a safety handrail. Baby climbs in and out more easily to reach the counter and sink. Learn to wash and help mommy cook. Exercise baby's independence and self-confidence.,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,safety,Safe & Certified Material,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,safety,"Solid Wood and MDF (Medium Density Fiber) are used to make the Structure. All the Materials & Paints are strict to the Toys Safety Standards ASTM/CE in USA and EN71 CE in Europa. Besides, the Edges are Round Polished to Prevent Injury.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,safety,Safe. Stable. Foldable.,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,safety,"Built for safe climbing and everyday learning, with a drawing board, rounded edges, and a sturdy base—giving kids confidence and parents peace of mind.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,age,Kids Furniture,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,age,"Foldable Learning Tower for Children, Montessori Learning Tower with Two-Sided Board.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,age,Toddler Standing Tower,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,age,"The weight limit of our step stool is 110 lbs ,Step stools safely bring your child to counter height and allow them to explore their curiosity. They are happy to participate in cooking, cleaning, and it is easy for parents to teach their children everyday skil",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,age,"The step stool can also be Converting into a children's table and chairs as well as a drawing board with chalkboard for studying, and drawing without any tools, bringing more fun to the kids.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,age,The children's tower with a large standing area and a safety handrail. Baby climbs in and out more easily to reach the counter and sink. Learn to wash and help mommy cook. Exercise baby's independence and self-confidence.,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,age,"This toddler standing tower will accompany kids growing up until your baby no longer needs it, remove the handrail, it can also be used as an adult ladder stool or shelf for potted plants or ornaments.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,age,Age Suitability,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,assembly,"The weight limit of our step stool is 110 lbs ,Step stools safely bring your child to counter height and allow them to explore their curiosity. They are happy to participate in cooking, cleaning, and it is easy for parents to teach their children everyday skil",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,assembly,3-in-1 Stool Set,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,assembly,"The step stool can also be Converting into a children's table and chairs as well as a drawing board with chalkboard for studying, and drawing without any tools, bringing more fun to the kids.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,assembly,More than a Stool,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,assembly,"This toddler standing tower will accompany kids growing up until your baby no longer needs it, remove the handrail, it can also be used as an adult ladder stool or shelf for potted plants or ornaments.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,assembly,Assembly,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,care,"The weight limit of our step stool is 110 lbs ,Step stools safely bring your child to counter height and allow them to explore their curiosity. They are happy to participate in cooking, cleaning, and it is easy for parents to teach their children everyday skil",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,care,Care & Maintenance,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,care,"Wipe clean with a soft, damp cloth; air dry.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,shipping,"Free US Shipping, 3-7 Business Days",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,shipping,Shipping & Returns,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,shipping,Shipping,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,shipping,Delivery usually takes 3–7 business days once shipped.,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,shipping,Return shipping costs are the responsibility of the customer (we recommend a tracked service).,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,shipping,Fast Shipping,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
foldable-learning-tower-montessori-kitchen-tower-log-color,https://labebeclub.com/product/foldable-learning-tower-montessori-kitchen-tower-log-color,shipping,"Ship in USA, 3-7 days delivery",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,https://labebeclub.com/product/children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,dimensions,"Child-height design and open storage support independence, making it suitable for",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,https://labebeclub.com/product/children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,dimensions,"Adapt the space to fit your needs! With height-adjustable shelves, this cabinet easily accommodates everything from tall picture books to small toy bins, keeping your child's essentials perfectly organized.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,https://labebeclub.com/product/children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,dimensions,"Ages 3–10 (please also compare the product’s height with the child’s height). Suitable for children’s bedrooms, studies, living rooms, and nursery schools.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,https://labebeclub.com/product/children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,materials,"Featuring a dedicated wooden rod for paper rolls. It's the perfect setup for doodling, practicing letters, or crafting—making every masterpiece just a pull away.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,https://labebeclub.com/product/children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,materials,"Featuring a solid wood handle and smooth metal runners, this drawer combines timeless style with daily functionality. It provides ample room for essentials without compromising the desk’s clean silhouette.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,https://labebeclub.com/product/children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,safety,Safety & Care,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,https://labebeclub.com/product/children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,safety,Safety & Compliance,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,https://labebeclub.com/product/children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,safety,Meets ASTM F963 & EN71 Safety Standards,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,https://labebeclub.com/product/children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,age,Kids Furniture,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,https://labebeclub.com/product/children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,age,Children’s Writing Desk and Chair Set with Hutch & Cork Board for Study & Art,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,https://labebeclub.com/product/children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,age,"With storage shelves, drawer, cabinet, cork board, and paper roll—supporting studying,",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,https://labebeclub.com/product/children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,age,"Child-height design and open storage support independence, making it suitable for",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,https://labebeclub.com/product/children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,age,Flexible Storage for Growing Minds,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,https://labebeclub.com/product/children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,age,Our design features rounded corners to prevent children from getting injured by bumping into the shelves while taking things down.,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,https://labebeclub.com/product/children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,age,"If you can’t find the answer to your question here, please use the contact us page to get in touch.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,https://labebeclub.com/product/children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,age,What age range and scenarios is it suitable for?,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,https://labebeclub.com/product/children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,assembly,All panels and hardware needed for assembly. Please refer to the assembly instructions for details.,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,https://labebeclub.com/product/children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,assembly,Installation Advice & Tips,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,https://labebeclub.com/product/children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,assembly,It’s more helpful for adults(2+) to assemble together. Using a powered screwdriver will greatly save effort.,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,https://labebeclub.com/product/children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,care,Safety & Care,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,https://labebeclub.com/product/children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,care,"With storage shelves, drawer, cabinet, cork board, and paper roll—supporting studying,",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,https://labebeclub.com/product/children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,care,"Child-height design and open storage support independence, making it suitable for",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,https://labebeclub.com/product/children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,care,"classrooms, daycares, kindergartens, and Montessori learning environments.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,https://labebeclub.com/product/children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,care,Flexible Storage for Growing Minds,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,https://labebeclub.com/product/children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,care,"Featuring a solid wood handle and smooth metal runners, this drawer combines timeless style with daily functionality. It provides ample room for essentials without compromising the desk’s clean silhouette.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,https://labebeclub.com/product/children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,shipping,"Free US Shipping, 3-7 Business Days",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,https://labebeclub.com/product/children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,shipping,Shipping & Returns,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,https://labebeclub.com/product/children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,shipping,Fast Shipping,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,https://labebeclub.com/product/children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,shipping,"Ship in USA, 3-7 days delivery",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,https://labebeclub.com/product/children-s-writing-desk-and-chair-set-with-hutch---cork-board-for-study---art,shipping,Shipping & Delivery,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,dimensions,"Ages 3–10 (please also compare the product’s height with the child’s height). Suitable for children’s bedrooms, studies, living rooms, and nursery schools.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,materials,Wooden Square Stools(2 per Pack),manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,materials,"The quality is excellent, the workmanship is sturdy, and installation is not complicated. It offers ample storage space, has a practical design, and looks neat and tidy in the room. The edges and corners are smoothly finished. The partitioned design is reasona",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,materials,"Simple and elegant! The material is very durable, with strong practicality! No unpleasant smell! Large capacity, keeping the children's room tidy!",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,materials,Midnight Serenity Wooden Play Kitchen Set | labebe®,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,materials,Wooden Washer & Dryer Playset,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,materials,Sit and Spin Wooden Spinner Seat,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,materials,Wooden Mud Kitchen with Planter Box,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,safety,Safety & Care,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,safety,Kids-Friendly Safety Features,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,safety,"Smooth, rounded corners help prevent bumps and injuries — creating a safe environment",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,safety,Safety & Compliance,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,safety,Meets ASTM F963 & EN71 Safety Standards,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,age,Kids Furniture,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,age,Kids Toy Storage Organizer & Bookshelf with Bins,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,age,"Open storage bins make it easy for children to see, select, and return their own items —",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,age,"Stylish and versatile design fits seamlessly in kids’ bedrooms, playrooms, living areas,",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,age,Kids-Friendly Safety Features,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,age,Multiple Storage Spaces,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,age,Are you struggling to organize your child's numerous toys and books? This large-capacity storage cabinet will help keep everything neat and tidy!,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
